epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy
5377,58.08724870812148,215879927970,7.587665259604016,7853101,7.489300727844238,0.09836453175977766
5505,59.60910987504758,221862329625,7.585241535896879,7847995,7.484431266784668,0.1008102691122108
5633,61.169140374986455,227870700824,7.58480668083019,7843435,7.4800825119018555,0.10472416892833447
5761,62.71483625005931,233878284634,7.578891956915493,7841018,7.477777481079102,0.10111447583639155
5889,64.256879667053,239890056282,7.572138132349938,7834453,7.4715166091918945,0.1006215231580434
6017,65.77233449998312,245885937705,7.569828262070743,7832646,7.469793319702148,0.10003494236859467
6145,67.30980112520047,251884437910,7.565274986838475,7829951,7.467223167419434,0.09805181941904184
6273,68.82282737502828,257842156061,7.556707778152692,7822706,7.46031379699707,0.09639398115562159
6401,70.33968133316375,263769219979,7.5520512396780495,7814996,7.452960968017578,0.09909027166047135
6529,71.84579895809293,269678305331,7.546332572302847,7809003,7.4472455978393555,0.0990869744634919
6657,73.35711850016378,275552592935,7.545745028846633,7809296,7.4475250244140625,0.09822000443257028
6785,74.86557608307339,281401793643,7.544007081967272,7809267,7.447497367858887,0.09650971410838505
6913,76.36189754214138,287236643984,7.539517205984229,7804459,7.4429121017456055,0.09660510423862334
7041,77.85548437503166,293012201128,7.5371827469730075,7799176,7.437873840332031,0.09930890664097625
7169,79.3400243751239,298757742633,7.536071781710778,7796823,7.435629844665527,0.10044193704525028
7297,80.83857387513854,304486262063,7.534960530891434,7794498,7.433412551879883,0.10154797901155099
7425,82.3159641250968,310189914507,7.531685781421622,7793590,7.432546615600586,0.0991391658210361
7553,83.80242333305068,315868563970,7.530390063602227,7791233,7.430298805236816,0.10009125836541077
7681,85.28216929198243,321529189141,7.530999634158295,7790675,7.429766654968262,0.10123297919003349
7809,86.78200462507084,327157680009,7.530380368590085,7789192,7.428352355957031,0.1020280126330535
7937,88.25204083300196,332797397509,7.530509107249253,7789209,7.42836856842041,0.10214053882884322
8065,89.73485720809549,338445381513,7.528740373201149,7785024,7.42437744140625,0.10436293179489908
8193,91.20715062506497,344100308183,7.529344320988857,7786588,7.425868988037109,0.10347533295174749
8321,92.66991229215637,349723543542,7.527842703231049,7782100,7.421588897705078,0.10625380552597097
8449,94.14305087504908,355294472351,7.528600780680912,7782943,7.422392845153809,0.10620793552710328
8577,95.6170917081181,360856342530,7.530593066917103,7782796,7.422252655029297,0.10834041188780574
8705,97.07622100017034,366409222380,7.528852408189685,7779155,7.418780326843262,0.11007208134642354
