seed,run_dir,tick,total_count,ancestry_count,ancestry_fraction,family_species_count
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,5400,695,193,0.2776978417266187,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,5500,674,199,0.2952522255192878,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,5600,732,205,0.28005464480874315,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,5700,705,207,0.2936170212765957,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,5800,728,212,0.29120879120879123,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,5900,732,208,0.28415300546448086,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6000,722,214,0.296398891966759,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6100,761,214,0.2812089356110381,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6200,745,213,0.2859060402684564,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6300,809,228,0.28182941903584674,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6400,794,229,0.2884130982367758,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6500,833,240,0.28811524609843936,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6600,822,247,0.3004866180048662,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6700,810,255,0.3148148148148148,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6800,861,254,0.29500580720092917,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,6900,836,254,0.3038277511961722,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7000,901,269,0.2985571587125416,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7100,864,270,0.3125,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7200,920,273,0.2967391304347826,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7300,884,279,0.3156108597285068,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7400,890,294,0.3303370786516854,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7500,940,290,0.30851063829787234,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7600,929,294,0.31646932185145316,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7700,972,307,0.31584362139917693,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7800,943,305,0.32343584305408274,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,7900,983,300,0.3051881993896236,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8000,942,303,0.321656050955414,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8100,937,318,0.33938100320170755,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8200,965,311,0.322279792746114,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8300,950,321,0.33789473684210525,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8400,989,321,0.32457027300303337,52
202608320,experiments/stringmol/runs/local-treatment/mixed/seed_202608320,8500,953,317,0.33263378803777544,52
