seed,run_dir,tick,total_count,ancestry_count,ancestry_fraction,family_species_count
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,3400,1600,1162,0.72625,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,3500,1599,1190,0.7442151344590369,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,3600,1594,1209,0.7584692597239648,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,3700,1600,1225,0.765625,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,3800,1600,1239,0.774375,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,3900,1596,1251,0.7838345864661654,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4000,1600,1271,0.794375,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4100,1597,1281,0.802128991859737,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4200,1599,1294,0.809255784865541,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4300,1598,1309,0.8191489361702128,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4400,1600,1321,0.825625,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4500,1592,1325,0.832286432160804,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4600,1600,1346,0.84125,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4700,1600,1357,0.848125,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4800,1600,1364,0.8525,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,4900,1597,1372,0.8591108328115216,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5000,1597,1382,0.8653725735754539,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5100,1600,1390,0.86875,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5200,1600,1397,0.873125,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5300,1599,1410,0.8818011257035647,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5400,1590,1413,0.8886792452830189,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5500,1595,1427,0.8946708463949843,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5600,1594,1434,0.8996235884567126,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5700,1583,1430,0.903348073278585,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5800,1578,1439,0.9119138149556401,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,5900,1587,1454,0.9161940768746062,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6000,1592,1467,0.9214824120603015,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6100,1582,1461,0.9235145385587863,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6200,1588,1474,0.9282115869017632,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6300,1559,1451,0.930724823604875,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6400,1549,1445,0.9328599096191091,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6500,1549,1453,0.9380245319561007,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6600,1534,1442,0.940026075619296,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6700,1512,1423,0.9411375661375662,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6800,1484,1396,0.9407008086253369,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,6900,1465,1381,0.9426621160409556,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7000,1429,1347,0.9426172148355494,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7100,1400,1320,0.9428571428571428,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7200,1374,1297,0.9439592430858806,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7300,1366,1289,0.9436310395314788,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7400,1349,1278,0.9473684210526315,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7500,1320,1256,0.9515151515151515,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7600,1304,1243,0.9532208588957055,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7700,1265,1206,0.9533596837944665,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7800,1244,1186,0.9533762057877814,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,7900,1218,1161,0.9532019704433498,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8000,1196,1141,0.9540133779264214,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8100,1184,1131,0.9552364864864865,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8200,1153,1102,0.955767562879445,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8300,1137,1089,0.9577836411609498,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8400,1133,1086,0.9585172109443955,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8500,1096,1052,0.9598540145985401,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8600,1079,1036,0.9601482854494903,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8700,1061,1019,0.9604147031102733,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8800,1032,991,0.9602713178294574,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,8900,1000,964,0.964,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9000,990,954,0.9636363636363636,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9100,940,908,0.9659574468085106,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9200,932,901,0.9667381974248928,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9300,917,888,0.9683751363140676,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9400,905,877,0.969060773480663,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9500,877,850,0.9692132269099202,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9600,846,819,0.9680851063829787,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9700,813,788,0.9692496924969249,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9800,798,773,0.968671679197995,146
202608325,experiments/stringmol/runs/global-positive-control/mixed/seed_202608325,9900,770,747,0.9701298701298702,146
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,0,150,150,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,100,144,144,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,200,142,142,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,300,194,194,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,400,187,187,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,500,264,264,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,600,265,265,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,700,372,372,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,800,363,363,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,900,371,371,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1000,492,492,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1100,484,484,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1200,653,653,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1300,666,666,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1400,898,898,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1500,888,888,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1600,984,984,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1700,1184,1184,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1800,1250,1250,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,1900,1523,1523,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2000,1593,1593,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2100,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2200,1582,1582,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2300,1598,1598,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2400,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2500,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2600,1596,1596,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2700,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2800,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,2900,1593,1593,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3000,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3100,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3200,1599,1599,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3300,1599,1599,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3400,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3500,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3600,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3700,1599,1599,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3800,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,3900,1597,1597,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4000,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4100,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4200,1591,1591,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4300,1599,1599,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4400,1598,1598,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4500,1598,1598,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4600,1599,1599,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4700,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4800,1596,1596,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,4900,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5000,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5100,1599,1599,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5200,1592,1592,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5300,1598,1598,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5400,1590,1590,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5500,1595,1595,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5600,1597,1597,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5700,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5800,1589,1589,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,5900,1596,1596,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6000,1591,1591,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6100,1576,1576,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6200,1600,1600,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6300,1565,1565,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6400,1559,1559,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6500,1544,1544,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6600,1539,1539,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6700,1511,1511,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6800,1487,1487,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,6900,1483,1483,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7000,1436,1436,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7100,1416,1416,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7200,1380,1380,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7300,1371,1371,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7400,1343,1343,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7500,1324,1324,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7600,1304,1304,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7700,1260,1260,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7800,1235,1235,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,7900,1204,1204,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8000,1189,1189,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8100,1165,1165,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8200,1138,1138,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8300,1110,1110,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8400,1096,1096,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8500,1074,1074,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8600,1033,1033,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8700,1016,1016,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8800,978,978,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,8900,941,941,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9000,929,929,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9100,902,902,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9200,866,866,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9300,846,846,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9400,833,833,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9500,809,809,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9600,788,788,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9700,748,748,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9800,728,728,1.0,195
202608326,experiments/stringmol/runs/global-positive-control/mixed/seed_202608326,9900,690,690,1.0,195
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,0,150,10,0.06666666666666667,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,100,144,10,0.06944444444444445,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,200,152,19,0.125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,300,193,19,0.09844559585492228,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,400,186,22,0.11827956989247312,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,500,264,33,0.125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,600,259,44,0.16988416988416988,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,700,352,57,0.16193181818181818,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,800,340,59,0.17352941176470588,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,900,368,100,0.2717391304347826,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1000,458,109,0.23799126637554585,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1100,467,130,0.278372591006424,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1200,609,169,0.277504105090312,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1300,645,209,0.324031007751938,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1400,820,262,0.3195121951219512,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1500,840,309,0.3678571428571429,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1600,968,444,0.45867768595041325,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1700,1124,479,0.4261565836298932,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1800,1227,602,0.4906275468622657,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,1900,1495,754,0.5043478260869565,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2000,1600,880,0.55,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2100,1596,891,0.5582706766917294,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2200,1595,925,0.5799373040752351,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2300,1593,949,0.5957313245448839,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2400,1600,978,0.61125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2500,1600,1003,0.626875,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2600,1598,1025,0.6414267834793492,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2700,1600,1042,0.65125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2800,1600,1069,0.668125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,2900,1599,1086,0.6791744840525328,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3000,1599,1104,0.6904315196998124,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3100,1600,1125,0.703125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3200,1590,1142,0.7182389937106918,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3300,1598,1163,0.727784730913642,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3400,1598,1179,0.7377972465581978,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3500,1595,1197,0.7504702194357367,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3600,1600,1214,0.75875,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3700,1598,1230,0.769712140175219,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3800,1592,1244,0.7814070351758794,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,3900,1597,1264,0.7914840325610519,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4000,1600,1281,0.800625,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4100,1600,1298,0.81125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4200,1597,1311,0.8209142141515341,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4300,1600,1322,0.82625,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4400,1600,1332,0.8325,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4500,1600,1349,0.843125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4600,1598,1353,0.8466833541927409,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4700,1596,1366,0.8558897243107769,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4800,1600,1376,0.86,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,4900,1596,1379,0.8640350877192983,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5000,1598,1394,0.8723404255319149,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5100,1594,1401,0.8789209535759097,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5200,1599,1418,0.8868042526579112,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5300,1593,1422,0.8926553672316384,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5400,1600,1436,0.8975,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5500,1598,1442,0.9023779724655819,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5600,1600,1458,0.91125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5700,1600,1469,0.918125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5800,1597,1468,0.9192235441452724,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,5900,1600,1475,0.921875,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6000,1597,1480,0.9267376330619912,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6100,1600,1489,0.930625,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6200,1591,1487,0.9346323067253299,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6300,1600,1501,0.938125,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6400,1600,1503,0.939375,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6500,1598,1505,0.94180225281602,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6600,1598,1512,0.9461827284105131,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6700,1599,1516,0.9480925578486554,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6800,1594,1516,0.9510664993726474,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,6900,1591,1514,0.9516027655562539,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7000,1584,1513,0.9551767676767676,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7100,1555,1491,0.9588424437299036,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7200,1561,1498,0.9596412556053812,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7300,1562,1504,0.9628681177976952,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7400,1536,1481,0.9641927083333334,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7500,1516,1464,0.9656992084432717,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7600,1511,1463,0.9682329583057577,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7700,1497,1452,0.969939879759519,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7800,1478,1435,0.9709066305818674,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,7900,1457,1420,0.9746053534660261,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8000,1439,1403,0.9749826268241835,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8100,1435,1400,0.975609756097561,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8200,1434,1401,0.9769874476987448,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8300,1415,1385,0.9787985865724381,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8400,1401,1374,0.9807280513918629,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8500,1375,1350,0.9818181818181818,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8600,1360,1335,0.9816176470588235,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8700,1337,1313,0.9820493642483171,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8800,1320,1296,0.9818181818181818,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,8900,1298,1275,0.9822804314329738,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9000,1276,1254,0.9827586206896551,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9100,1255,1234,0.9832669322709163,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9200,1236,1217,0.9846278317152104,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9300,1226,1207,0.9845024469820555,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9400,1208,1189,0.984271523178808,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9500,1193,1174,0.9840737636211232,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9600,1168,1149,0.9837328767123288,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9700,1152,1134,0.984375,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9800,1141,1123,0.9842243645924628,142
202608327,experiments/stringmol/runs/global-positive-control/mixed/seed_202608327,9900,1129,1111,0.9840566873339238,142
202608328,experiments/stringmol/runs/global-positive-control/mixed/seed_202608328,0,150,10,0.06666666666666667,136
202608328,experiments/stringmol/runs/global-positive-control/mixed/seed_202608328,100,146,9,0.06164383561643835,136
202608328,experiments/stringmol/runs/global-positive-control/mixed/seed_202608328,200,147,18,0.12244897959183673,136
202608328,experiments/stringmol/runs/global-positive-control/mixed/seed_202608328,300,192,16,0.08333333333333333,136
202608328,experiments/stringmol/runs/global-positive-control/mixed/seed_202608328,400,189,19,0.10052910052910052,136
202608328,experiments/stringmol/runs/global-positive-control/mixed/seed_202608328,500,269,26,0.09665427509293681,136
202608328,experiments/stringmol/runs/global-positive-control/mixed/seed_202608328,600,270,38,0.14074074074074075,136
