epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy
8961,129.71100479201414,552619800808,6.890420716417074,6938573,6.617138862609863,0.2732818538072106
9089,132.05443129199557,563990138474,6.884266003992012,6917412,6.596958160400391,0.28730784359162165
9217,134.4044398330152,575480014622,6.880008625741743,6899220,6.579608917236328,0.30039970850541486
9345,136.75564166693948,587076975812,6.877787366477937,6887772,6.568691253662109,0.30909611281582805
9473,139.17858054186217,598792127039,6.8743498063462365,6876529,6.557969093322754,0.3163807130234826
9601,141.5652524579782,610593248465,6.865283905246375,6859917,6.542126655578613,0.32315724966776216
9729,143.98848479194567,622481588567,6.863183573759876,6850556,6.533199310302734,0.32998426345714194
9857,146.39939887495711,634502747358,6.862239202803101,6838628,6.521823883056641,0.34041531974646055
9985,148.8385218330659,646621320761,6.859656257163392,6833041,6.516495704650879,0.3431605525125132
10113,151.3636288328562,658843349842,6.856515106589567,6824759,6.508597373962402,0.34791773262716497
10241,153.81250658305362,671171865208,6.859539621618525,6823068,6.506984710693359,0.352554910925166
10369,156.3387733749114,683607584059,6.856345702387946,6811809,6.496247291564941,0.36009841082300476
10497,158.84213724988513,696133690167,6.858437070176947,6802465,6.487336158752441,0.37110091142450585
10625,161.33980433293618,708813272973,6.8548810681738885,6789550,6.475019454956055,0.37986161321783385
10753,163.85626604198478,721613535906,6.855160071827802,6780486,6.466375350952148,0.38878472087565363
10881,166.38310712506063,734555027614,6.851088204865956,6768212,6.454669952392578,0.3964182524733779
11009,168.97045195801184,747643322116,6.847570797572904,6755103,6.442168235778809,0.4054025617940953
11137,171.52727349987254,760851523128,6.847838650321567,6746584,6.434043884277344,0.41379476604422294
11265,174.1274392500054,774151524322,6.849311949548999,6736324,6.424259185791016,0.42505276375798307
11393,176.73255308298394,787544067061,6.8514512009663555,6730764,6.418956756591797,0.43249444437455864
11521,179.33530350006185,801073192687,6.848242279371306,6726996,6.415363311767578,0.43287896760372746
11649,182.0184833749663,814677163653,6.845642195090389,6720668,6.409328460693359,0.4363137343970296
11777,184.64412212488241,828407414651,6.8447277276061405,6716577,6.405426979064941,0.43930074854119905
11905,187.29894974990748,842303674917,6.844388097654249,6710684,6.399806976318359,0.44458112133588923
12033,189.98436958296224,856315090669,6.846317703482732,6712582,6.401617050170898,0.44470065331183317
12161,192.70978141692467,870444480341,6.842302524085152,6705939,6.395281791687012,0.44702073239814055
12289,195.51333816698752,884701195665,6.843611190573987,6698011,6.387721061706543,0.45589012886744396
12417,198.27913820790127,899058896537,6.842547410497129,6694943,6.384795188903809,0.45775222159332074
12545,201.02498029195704,913505720176,6.839612692458261,6688971,6.3790998458862305,0.46051284657203073
12673,203.80924750003032,928078743558,6.839696038381243,6680496,6.3710174560546875,0.46867858232655557
12801,206.55977633292787,942795817117,6.838701191590817,6673761,6.364594459533691,0.47410673205712595
12929,209.36133145797066,957646674174,6.832386688755734,6660466,6.35191535949707,0.48047132925866354
13057,212.15141199994832,972608375369,6.829315516745046,6656277,6.3479204177856445,0.4813950989594016
13185,215.04865720798261,987716569113,6.826443571911788,6650916,6.342807769775391,0.4836358021363978
13313,217.8785804999061,1002948267661,6.824824866728118,6651659,6.3435163497924805,0.4813085169356377
13441,220.71078024990857,1018277802740,6.821857497221546,6653189,6.344975471496582,0.4768820257249642
13569,223.59152058302425,1033709682544,6.820966913981826,6652819,6.344622611999512,0.4763443019823139
13697,226.4758609579876,1049240976895,6.821056427245275,6649386,6.341348648071289,0.4797077791739861
13825,229.389398207888,1064853429346,6.82069589750723,6645904,6.3380279541015625,0.48266794340566754
13953,232.2989972080104,1080592046655,6.818617226075344,6640418,6.332796096801758,0.4858211292735861
14081,235.24646579194814,1096431508852,6.820584800015563,6646785,6.338868141174316,0.4817166588412469
14209,238.20810679206625,1112360066744,6.815307260508616,6641145,6.333489418029785,0.4818178424788311
14337,241.2113039579708,1128379425319,6.812898527405269,6639015,6.33145809173584,0.4814404356694295
14465,244.20980033301748,1144459322624,6.812567512201749,6642693,6.334965705871582,0.477601806330167
14593,247.1929983329028,1160661898580,6.808302876339584,6641229,6.333569526672363,0.474733349667221
14721,250.34445195808075,1176983343360,6.809149964108234,6642402,6.334688186645508,0.474461777462726
14849,253.40381333301775,1193378511186,6.809290866183028,6640387,6.332766532897949,0.47652433328507904
14977,256.48372820788063,1209876351938,6.809605666516809,6646517,6.3386125564575195,0.4709931100592897
15105,259.5509260420222,1226489434734,6.811421650956165,6648513,6.340516090393066,0.4709055605630983
15233,262.5988690829836,1243200726540,6.8082434412190045,6645073,6.337235450744629,0.4710079904743756
15361,265.65549141704105,1260045403747,6.806192039937564,6637902,6.33039665222168,0.47579538771588403
15489,268.71558966697194,1277033990696,6.807499728252486,6637172,6.329700469970703,0.4777992582817827
15617,271.8552147920709,1294156963029,6.8048242452481364,6629315,6.322207450866699,0.48261679438143723
15745,274.96884779189713,1311394840975,6.806640653352156,6632251,6.325007438659668,0.4816332146924882
15873,278.07013899995945,1328728095249,6.807422830125095,6634267,6.326930046081543,0.4804927840435518
16000,281.17823245795444,1346006258357,6.807469814347565,6632561,6.325303077697754,0.4821667366498108
