epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy
8833,77.04139387514442,278339150911,7.998530124077629,8377678,7.98957633972168,0.008953784355949068
8961,78.13539204210974,282399465170,7.998472207128257,8376550,7.988500595092773,0.009971612035483801
9089,79.21612383401953,286459628401,7.998478740087016,8377724,7.989620208740234,0.008858531346781717
9217,80.29917112505063,290506017125,7.998439218305479,8376318,7.988279342651367,0.010159875654111694
9345,81.39631862519309,294584653958,7.998474963073255,8377862,7.989751815795898,0.008723147277356347
9473,82.48487404198386,298633367182,7.998666361842853,8377029,7.988957405090332,0.009708956752520592
9601,83.5548163340427,302633969894,7.998544629130658,8375041,7.987061500549316,0.011483128581341262
9729,84.62774870917201,306634877199,7.998557430153079,8378480,7.9903411865234375,0.008216243629641795
9857,85.7087356671691,310629269414,7.998504446320416,8375068,7.987087249755859,0.01141719656455642
9985,86.79211387503892,314682238835,7.998422574721328,8375833,7.98781681060791,0.010605764113417848
10113,87.88966029207222,318737190091,7.9985314465259005,8377886,7.989774703979492,0.008756742546408347
10241,88.96572045912035,322763941411,7.998488165792921,8376693,7.9886369705200195,0.009851195272901236
10369,90.06249862513505,326882345722,7.998348240650601,8376759,7.988699913024902,0.00964832762569845
10497,91.16143666696735,330976674992,7.9984056817798335,8375619,7.987612724304199,0.010792957475634246
10625,92.26208625012077,335071591779,7.998438287897432,8376304,7.9882659912109375,0.010172296686494775
10753,93.35130245913751,339152659799,7.99842519597512,8375051,7.9870710372924805,0.011354158682639337
10881,94.44023912516423,343226850719,7.998474665444041,8375390,7.987394332885742,0.011080332558298878
11009,95.529287584126,347294621546,7.99859957832404,8376651,7.9885969161987305,0.010002662125309314
11137,96.60834983410314,351352397664,7.998591115625802,8376960,7.9888916015625,0.009699514063301606
11265,97.67818691697903,355380542660,7.998519091905701,8376699,7.988642692565918,0.009876399339782793
11393,98.76496362499893,359450042655,7.998519101065231,8375497,7.987496376037598,0.011022725027633129
11521,99.84740558406338,363528791732,7.998534528059125,8378065,7.989945411682129,0.008589116376995776
11649,100.9320393751841,367614515034,7.998361978666008,8375336,7.987342834472656,0.011019144193351593
11777,102.05814654217102,371703945052,7.998374658621111,8375190,7.987203598022461,0.011171060598649696
11905,103.14800591696985,375786996185,7.998314807704016,8374898,7.98692512512207,0.011389682581945948
12033,104.24444883409888,379845311390,7.998382486986419,8379296,7.991119384765625,0.007263102220793627
12161,105.34775083418936,383907855291,7.998453608998317,8375963,7.987940788269043,0.010512820729274175
12289,106.43454912514426,387959019611,7.998412324402633,8377297,7.989212989807129,0.009199334595503927
12417,107.52952229208313,391965571331,7.998496442093984,8378212,7.990085601806641,0.00841084028734329
12545,108.60997545905411,395940391206,7.998600314581819,8376801,7.988739967346191,0.009860347235627565
12673,109.70430445903912,399964961577,7.998467615456606,8376259,7.988223075866699,0.01024453958990712
12801,110.77838829206303,403931229380,7.998417568974466,8377197,7.989117622375488,0.009299946598977371
12929,111.85997420898639,407911485672,7.99837274860531,8375496,7.987495422363281,0.010877326242028751
13057,112.94068704196252,411951517702,7.998492105007937,8376907,7.9888410568237305,0.0096510481842067
13185,114.0174053341616,415923143198,7.998487019093892,8375549,7.987545967102051,0.010941051991840922
13313,115.09558075014502,419930162210,7.998479824665706,8378174,7.990049362182617,0.008430462483088874
13441,116.17038937518373,423917519786,7.99847410256193,8377099,7.9890241622924805,0.009449940269449897
13569,117.25278220907785,427935244116,7.998476684227498,8375888,7.9878692626953125,0.010607421532185413
13697,118.35319799999706,432023065476,7.998473839914449,8375862,7.987844467163086,0.010629372751362887
13825,119.43319558398798,436114812570,7.998285265983082,8376624,7.9885711669921875,0.009714098990894371
13953,120.5234250840731,440124917989,7.998396838553553,8375752,7.987739562988281,0.010657275565272073
14081,121.60745258396491,444156679179,7.998441447601306,8376305,7.988266944885254,0.010174502716052025
14209,122.6949900421314,448227656260,7.998472143582264,8378401,7.990265846252441,0.008206297329822476
14337,123.78013295913115,452300787625,7.998399355410414,8375489,7.987488746643066,0.010910608767347618
14465,124.8732049590908,456331191619,7.998438256382104,8376205,7.988171577453613,0.010266678928490869
14593,125.95314391702414,460309498843,7.998538808166349,8377032,7.988960266113281,0.009578542053067629
14721,127.02644437504932,464341259941,7.9985266698747175,8374818,7.986848831176758,0.011677838697959686
14849,128.11856808396988,468392081401,7.998408798500275,8374452,7.986499786376953,0.011909012123322071
14977,129.1997628340032,472437057924,7.998357393495084,8375387,7.987391471862793,0.010965921632291042
15105,130.28798295906745,476453689134,7.998432865139584,8375789,7.987774848937988,0.010658016201595899
15233,131.37350983405486,480434302376,7.9985367959935445,8376906,7.988840103149414,0.009696692844130439
15361,132.457622542046,484432169589,7.998403091986985,8374660,7.986698150634766,0.011704941352219222
15489,133.54019075003453,488425051620,7.998411109905756,8377245,7.989163398742676,0.009247711163080652
15617,134.61523095914163,492458124699,7.9985173676309635,8376863,7.988799095153809,0.009718272477154954
15745,135.70149183413014,496520701599,7.998514965133085,8374174,7.986234664916992,0.012280300216092499
15873,136.7784470419865,500532367936,7.998449866069255,8376595,7.988543510437012,0.009906355632243624
16000,137.8534995841328,504555106314,7.998322141182831,8375827,7.987811088562012,0.010511052620818973
