seed,run_dir,tick,occupied,exact_count,near_count,opcode_count,exact_fraction,near_fraction,opcode_fraction
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,700,203,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,800,203,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,900,202,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1000,202,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1100,202,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1200,202,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1300,201,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1400,201,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1500,201,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1600,201,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1700,201,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1800,201,0,0,0,0.0,0.0,0.0
202608272,sweeps/phase2_parasite_positive_control/viability/seed_202608272,1900,201,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,0,205,9,9,20,0.04390243902439024,0.04390243902439024,0.0975609756097561
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,100,205,0,40,25,0.0,0.1951219512195122,0.12195121951219512
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,200,205,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,300,205,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,400,204,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,500,204,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,600,204,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,700,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,800,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,900,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1000,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1100,204,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1200,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1300,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1400,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1500,203,0,0,0,0.0,0.0,0.0
202608273,sweeps/phase2_parasite_positive_control/viability/seed_202608273,1600,203,0,0,0,0.0,0.0,0.0
