epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy
1,2.139071583049372,39967657,7.999978529551344,8388839,8.00022029876709,-0.00024176921574614596
129,3.406785999890417,4736132616,7.99870310095761,8213789,7.833279609680176,0.1654234912774344
257,4.651847375091165,9295569503,7.995738575426227,8112979,7.737139701843262,0.2585988735829652
385,5.890557707985863,13803031904,7.991007317354049,8051122,7.67814826965332,0.31285904770072825
513,7.102638124953955,18268948725,7.983927503251546,8005879,7.635001182556152,0.3489263206953934
641,8.52766920789145,22718143839,7.975004923934278,7983533,7.613690376281738,0.36131454765253945
769,9.837238374864683,27148421204,7.963355355594246,7968359,7.59921932220459,0.3641360333896557
897,11.010448999935761,31543492334,7.950265640616306,7962407,7.59354305267334,0.35672258794296585
1025,12.17911187489517,35929626294,7.9365901179573815,7959246,7.59052848815918,0.34606162979820176
1153,13.373103665886447,40353590931,7.921599400845093,7949714,7.581438064575195,0.3401613362698974
1281,14.568609500071034,44831989381,7.9054175002196345,7943189,7.5752153396606445,0.33020216055899
1409,15.8035397909116,49352750842,7.890043002664839,7934276,7.566715240478516,0.32332776218632375
1537,17.0388238329906,53923614886,7.873595287871081,7927610,7.560358047485352,0.3132372403857291
1665,18.297356375027448,58521318997,7.856815397273293,7915950,7.549238204956055,0.3075771923172379
1793,19.594835750060156,63140621666,7.838093980170201,7910187,7.5437421798706055,0.2943518002995953
1921,20.875071415910497,67802964242,7.820230762714081,7903919,7.537764549255371,0.2824662134587097
2049,22.145951790967956,72542711749,7.800942694972342,7891812,7.526218414306641,0.2747242806657013
2177,23.4644002080895,77357730188,7.78536731517479,7888295,7.52286434173584,0.26250297343895035
2305,24.81991741596721,82278585853,7.769541230428816,7887113,7.521737098693848,0.24780413173496818
2433,26.204445540905,87249165595,7.755169169537079,7886257,7.520920753479004,0.23424841605807512
2561,27.573217041091993,92295427732,7.745287526847084,7891744,7.526153564453125,0.21913396239395944
2689,28.962753958068788,97393940582,7.735060509495766,7896961,7.531128883361816,0.20393162613394988
2817,30.39171825000085,102513171906,7.7244704351569755,7892766,7.527128219604492,0.19734221555248332
2945,31.8955844999291,107728768517,7.715079454470379,7894889,7.529152870178223,0.18592658429215625
3073,33.44835895788856,113049373998,7.704677013101078,7893663,7.527983665466309,0.17669334763476918
3201,34.946098583051935,118433931403,7.695620081328805,7894863,7.529128074645996,0.16649200668280884
3329,36.46114387502894,123864452300,7.6904250805662935,7902178,7.536104202270508,0.15432087829578567
3457,37.99364758306183,129310143123,7.6805692571709585,7897553,7.531693458557129,0.1488757986138296
3585,39.47704924992286,134780030395,7.672549241219289,7901888,7.53582763671875,0.13672160450053905
3713,40.93402629089542,140269931285,7.664641372514735,7897138,7.53129768371582,0.13334368879891478
3841,42.35384629108012,145794301543,7.657646189117717,7900232,7.534248352050781,0.12339783706693552
3969,43.84972991608083,151360277054,7.647814303205054,7894923,7.5291852951049805,0.11862900810007382
4097,45.270463082939386,156987472841,7.640792731442545,7895005,7.529263496398926,0.11152923504361922
4225,46.73500979086384,162680349000,7.634192867289594,7894888,7.529151916503906,0.10504095078568731
4353,48.188550624996424,168425088942,7.62838509536679,7893636,7.527957916259766,0.10042717910702414
