epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy,dominant_tape_count,dominant_tape_fraction,distinct_tapes
1,1.9120093751698732,10123069,7.9998933515561905,2097223,8.00027084350586,-0.00037749194966885113,1,3.0517578125e-05,32768
101,2.198599166003987,946370509,7.9989890929932335,2065497,7.879245758056641,0.11974333493659284,1,3.0517578125e-05,32768
201,2.4821570001076907,1863951761,7.996971551955637,2041197,7.786548614501953,0.2104229374536839,3,9.1552734375e-05,32766
301,2.7812117082066834,2769264955,7.993629194742212,2021323,7.710735321044922,0.28289387369729013,2,6.103515625e-05,32767
401,3.0639102910645306,3675473730,7.989172289068379,2007713,7.658817291259766,0.3303549978086133,2,6.103515625e-05,32765
501,3.3437221250496805,4574811217,7.982021953535283,1997880,7.621307373046875,0.3607145804884082,3,9.1552734375e-05,32764
601,3.625793958082795,5470373010,7.9740413345517025,1990317,7.592456817626953,0.3815845169247494,2,6.103515625e-05,32766
701,3.9092454160563648,6374343284,7.9643848505766055,1985627,7.574565887451172,0.3898189631254336,3,9.1552734375e-05,32763
801,4.204077666159719,7292803837,7.952587238593134,1982407,7.562282562255859,0.3903046763372746,2,6.103515625e-05,32762
901,4.4885552080813795,8192435831,7.942263721848948,1981032,7.557037353515625,0.38522636833332324,3,9.1552734375e-05,32762
1001,4.773313333047554,9091112933,7.931862657238431,1981050,7.557106018066406,0.3747566391720252,2,6.103515625e-05,32766
1101,5.0604450001847,9988032964,7.921668743103802,1981689,7.559543609619141,0.36212513348466135,2,6.103515625e-05,32767
1201,5.347381625091657,10885150958,7.910414008400567,1981537,7.558963775634766,0.3514502327658011,2,6.103515625e-05,32767
1301,5.636164291063324,11787675109,7.897875708416683,1980929,7.556644439697266,0.341231268719417,1,3.0517578125e-05,32768
1401,5.9248195411637425,12691475829,7.883273132505132,1980944,7.55670166015625,0.3265714723488822,2,6.103515625e-05,32767
1501,6.216934916097671,13600123013,7.869750634664816,1977904,7.54510498046875,0.3246456541960656,2,6.103515625e-05,32765
1601,6.508266375167295,14513575923,7.855241782238005,1975749,7.536884307861328,0.3183574743766773,2,6.103515625e-05,32767
1701,6.8029734580777586,15422447577,7.840615118867016,1976019,7.537914276123047,0.30270084274396947,3,9.1552734375e-05,32763
1801,7.1011390830390155,16342906043,7.827744997541752,1974086,7.530540466308594,0.2972045312331586,2,6.103515625e-05,32766
1901,7.4019583750050515,17278560619,7.816966742841582,1973891,7.529796600341797,0.287170142499785,2,6.103515625e-05,32767
2001,7.707230375148356,18220703539,7.805528791745331,1972832,7.5257568359375,0.2797719558078313,1,3.0517578125e-05,32768
2101,8.011132791172713,19162028342,7.794611078665054,1974584,7.532440185546875,0.26217089311817876,2,6.103515625e-05,32765
2201,8.313082416076213,20112753304,7.783439011553239,1974456,7.531951904296875,0.2514871072563638,2,6.103515625e-05,32766
2301,8.619213166180998,21086057253,7.7719757869257045,1974180,7.5308990478515625,0.24107673907414195,1,3.0517578125e-05,32768
2401,8.929613457992673,22086149527,7.761274340728447,1971869,7.522083282470703,0.23919105825774345,2,6.103515625e-05,32763
2501,9.24653770821169,23086138381,7.752848185311563,1972003,7.522594451904297,0.23025373340726585,1,3.0517578125e-05,32768
2601,9.56074483320117,24092647416,7.742240125163875,1972861,7.525867462158203,0.21637266300567148,2,6.103515625e-05,32767
2701,9.883009041193873,25107848662,7.734363783237434,1971212,7.5195770263671875,0.21478675687024662,1,3.0517578125e-05,32768
2801,10.206810957984999,26134499182,7.722886744705591,1970386,7.516426086425781,0.20646065827981008,1,3.0517578125e-05,32768
2901,10.529178500175476,27175204079,7.7107589692648055,1969963,7.514812469482422,0.19594649978238365,1,3.0517578125e-05,32768
3001,10.868329416029155,28215401985,7.702560415891741,1969688,7.513763427734375,0.18879698815736567,1,3.0517578125e-05,32768
3101,11.19666637503542,29268148410,7.700870532722304,1973640,7.528839111328125,0.1720314213941787,2,6.103515625e-05,32767
3201,11.528316416079178,30334537838,7.692815793850565,1973789,7.529407501220703,0.16340829262986212,2,6.103515625e-05,32767
3301,11.885321083012968,31416237717,7.681328413602637,1972185,7.523288726806641,0.15803968679599656,1,3.0517578125e-05,32768
3401,12.223598458105698,32510010516,7.674266405185007,1970940,7.5185394287109375,0.1557269764740692,2,6.103515625e-05,32767
3501,12.560633125016466,33618186171,7.671249962480937,1970569,7.517124176025391,0.15412578645554653,1,3.0517578125e-05,32768
3601,12.901551375165582,34733573974,7.670527143501147,1973564,7.5285491943359375,0.14197794916520934,2,6.103515625e-05,32767
3701,13.242944291094318,35847708119,7.662992264153206,1973087,7.526729583740234,0.13626268041297163,1,3.0517578125e-05,32768
3801,13.583224333124235,36972802326,7.660173545828918,1974422,7.531822204589844,0.12835134123907466,1,3.0517578125e-05,32768
3901,13.922929833177477,38102151515,7.653607809731277,1974191,7.530941009521484,0.12266680020979237,1,3.0517578125e-05,32768
4001,14.269448791164905,39240321615,7.649592968443592,1974101,7.530597686767578,0.11899528167601403,1,3.0517578125e-05,32768
4101,14.609883875120431,40369611219,7.645718009040212,1974284,7.5312957763671875,0.1144222326730242,1,3.0517578125e-05,32768
4201,14.950632916064933,41505781705,7.6406155648332215,1973805,7.529468536376953,0.11114702845626834,1,3.0517578125e-05,32768
4301,15.295721166068688,42633588171,7.638823170048662,1975291,7.535137176513672,0.10368599353498986,1,3.0517578125e-05,32768
4401,15.639226041035727,43770535949,7.633409616553932,1975047,7.534206390380859,0.09920322617307242,1,3.0517578125e-05,32768
4501,15.98146262508817,44898788521,7.633371710990859,1974986,7.533973693847656,0.09939801714320318,1,3.0517578125e-05,32768
4601,16.328370083123446,46037096686,7.629699724192898,1973585,7.528629302978516,0.10107042121438248,1,3.0517578125e-05,32768
4701,16.674790791003034,47176158885,7.621242339752856,1972377,7.524021148681641,0.09722119107121507,1,3.0517578125e-05,32768
4801,17.02307591610588,48315549875,7.615241189737228,1971249,7.519718170166016,0.09552301957121223,1,3.0517578125e-05,32768
4901,17.36797829112038,49446659629,7.605861000141179,1970809,7.518039703369141,0.08782129677203798,1,3.0517578125e-05,32768
5001,17.711008958052844,50565230543,7.600843339109682,1969862,7.514427185058594,0.08641615405108816,1,3.0517578125e-05,32768
5101,18.056450583040714,51677723056,7.595258510105901,1967279,7.504573822021484,0.09068468808441654,2,6.103515625e-05,32767
5201,18.394633791176602,52769114110,7.591556538835428,1967709,7.506214141845703,0.08534239698972446,1,3.0517578125e-05,32768
5301,18.731336958007887,53845208117,7.591533456472781,1968321,7.508548736572266,0.08298471990051581,1,3.0517578125e-05,32768
5401,19.07473420817405,54930849669,7.5868869326310495,1966629,7.502094268798828,0.0847926638322214,1,3.0517578125e-05,32768
5501,19.417794708162546,56026849835,7.583450650801065,1962827,7.487590789794922,0.09585986100614274,1,3.0517578125e-05,32768
5601,19.757483541034162,57113634765,7.583612164079115,1960980,7.4805450439453125,0.1030671201338027,1,3.0517578125e-05,32768
5701,20.105228291125968,58202788641,7.5772464781598226,1958972,7.4728851318359375,0.10436134632388505,1,3.0517578125e-05,32768
5801,20.44532279111445,59303073791,7.57585730089692,1958992,7.47296142578125,0.10289587511566989,1,3.0517578125e-05,32768
5901,20.784841791028157,60406853847,7.570268185826464,1959354,7.474342346191406,0.09592583963505774,1,3.0517578125e-05,32768
6001,21.131821791175753,61503639211,7.56989224716298,1960311,7.477993011474609,0.09189923568837077,1,3.0517578125e-05,32768
6101,21.470996416173875,62599220662,7.566840092274365,1959266,7.474006652832031,0.0928334394423338,1,3.0517578125e-05,32768
6201,21.84002162516117,63719765881,7.5695093444823005,1959270,7.474021911621094,0.09548743286120676,1,3.0517578125e-05,32768
6301,22.187916500028223,64848828902,7.5656279806851074,1957866,7.468666076660156,0.0969619040249512,1,3.0517578125e-05,32768
6401,22.532308833207935,65978537374,7.564977491390463,1957803,7.468425750732422,0.0965517406580414,1,3.0517578125e-05,32768
