epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy,dominant_tape_count,dominant_tape_fraction,distinct_tapes
1,2.1011108751408756,5301997,7.999848913793868,1048591,8.000114440917969,-0.0002655271241005508,1,6.103515625e-05,16384
101,2.2908852910622954,492416646,7.998668439473661,1029988,7.858184814453125,0.14048362502053635,1,6.103515625e-05,16384
201,2.476429458009079,958638445,7.996695475515292,1018106,7.7675323486328125,0.22916312688247942,2,0.0001220703125,16383
301,2.661436250200495,1417914926,7.993221902798726,1009766,7.7039031982421875,0.2893187045565382,2,0.0001220703125,16383
401,2.850141416070983,1874761460,7.989912928579008,1004357,7.662635803222656,0.32727712535635156,2,0.0001220703125,16383
501,3.0328013750258833,2326071534,7.983572047003118,1000757,7.635169982910156,0.34840206409296215,2,0.0001220703125,16383
601,3.215981583110988,2777092361,7.975991807137452,999091,7.622459411621094,0.35353239551635784,1,6.103515625e-05,16384
701,3.3967090412043035,3223786243,7.970025915480794,996191,7.600334167480469,0.3696917480003252,2,0.0001220703125,16383
801,3.576003958005458,3660307743,7.962332722618056,995552,7.595458984375,0.366873738243056,2,0.0001220703125,16381
901,3.754683833103627,4093001432,7.955861128728997,995991,7.598808288574219,0.3570528401547781,2,0.0001220703125,16382
1001,3.9360432911198586,4521374678,7.946214375235725,996742,7.6045379638671875,0.3416764113685371,1,6.103515625e-05,16384
1101,4.1141781660262495,4945901890,7.939434475095489,998026,7.6143341064453125,0.3251003686501761,2,0.0001220703125,16383
1201,4.2938602501526475,5367510830,7.930559638104626,998865,7.620735168457031,0.30982446964759447,1,6.103515625e-05,16384
1301,4.475682249991223,5788406009,7.921486863681374,998857,7.620674133300781,0.300812730380593,2,0.0001220703125,16383
1401,4.654966333182529,6205336940,7.911868339957302,999497,7.625556945800781,0.2863113941565212,1,6.103515625e-05,16384
1501,4.834905541036278,6627376809,7.895709302237911,996471,7.602470397949219,0.2932389042886925,1,6.103515625e-05,16384
1601,5.017828208161518,7057208556,7.880633135384654,991632,7.5655517578125,0.31508137757215415,1,6.103515625e-05,16384
1701,5.205964583205059,7497201459,7.868369707211782,989214,7.5471038818359375,0.32126582537584447,3,0.00018310546875,16381
1801,5.393814875045791,7943192218,7.858952236283001,989126,7.5464324951171875,0.31251974116581316,1,6.103515625e-05,16384
1901,5.581502665998414,8390965167,7.8474637966428755,988861,7.544410705566406,0.30305309107646927,1,6.103515625e-05,16384
2001,5.769675166113302,8834869929,7.830274872219741,988421,7.541053771972656,0.2892211002470848,1,6.103515625e-05,16384
2101,5.960873625008389,9284936351,7.814282522794304,987207,7.531791687011719,0.2824908357825855,1,6.103515625e-05,16384
2201,6.153884541010484,9738292000,7.796560983148525,984811,7.513511657714844,0.283049325433681,4,0.000244140625,16381
2301,6.343416375108063,10189224851,7.785517645769345,983872,7.50634765625,0.27916998951934513,1,6.103515625e-05,16384
2401,6.53860995802097,10637900245,7.769672943409401,985070,7.5154876708984375,0.2541852725109637,1,6.103515625e-05,16384
2501,6.730953541118652,11088166666,7.757538021463141,985118,7.5158538818359375,0.24168413962720336,1,6.103515625e-05,16384
2601,6.92370287515223,11535724161,7.743255481239636,985824,7.521240234375,0.22201524686463614,1,6.103515625e-05,16384
2701,7.117184708127752,11987462009,7.733346995520575,985583,7.519401550292969,0.2139454452276066,1,6.103515625e-05,16384
2801,7.317227541003376,12445808140,7.7136252196624495,984432,7.5106201171875,0.20300510247494952,1,6.103515625e-05,16384
2901,7.513936625095084,12899167684,7.701898088205916,986025,7.522773742675781,0.179124345530135,1,6.103515625e-05,16384
3001,7.711912541184574,13347119332,7.698497902448169,987363,7.532981872558594,0.16551602988957548,1,6.103515625e-05,16384
3101,7.910226833075285,13808607049,7.69162596952623,986456,7.52606201171875,0.16556395780748012,1,6.103515625e-05,16384
3201,8.107328457990661,14263311991,7.686474236255918,986453,7.526039123535156,0.16043511272076216,1,6.103515625e-05,16384
3301,8.308878416195512,14720062225,7.680958079601226,985917,7.521949768066406,0.1590083115348193,1,6.103515625e-05,16384
3401,8.509727500146255,15175635230,7.670274886005088,986490,7.5263214111328125,0.1439534748722755,1,6.103515625e-05,16384
3501,8.71378104109317,15636986886,7.665036894167116,985554,7.5191802978515625,0.1458565963155536,1,6.103515625e-05,16384
3601,8.915098208002746,16100657002,7.653068926279822,985609,7.519599914550781,0.1334690117290407,2,0.0001220703125,16383
3701,9.11925125005655,16574405768,7.649958374331502,986172,7.523895263671875,0.1260631106596266,1,6.103515625e-05,16384
3801,9.326267791213468,17059399562,7.639454441943271,985509,7.518836975097656,0.1206174668456148,1,6.103515625e-05,16384
3901,9.534757750108838,17552131631,7.6285916342044935,985593,7.519477844238281,0.10911378996621224,1,6.103515625e-05,16384
4001,9.745414333185181,18043637105,7.630856844899289,986330,7.5251007080078125,0.10575613689147634,1,6.103515625e-05,16384
4101,9.957276625093073,18539165892,7.631153994668274,986988,7.530120849609375,0.10103314505889927,1,6.103515625e-05,16384
4201,10.171807958045974,19048265417,7.628284135372001,986195,7.524070739746094,0.10421339562590681,1,6.103515625e-05,16384
4301,10.38306204113178,19557291753,7.625911981712628,986550,7.5267791748046875,0.09913280690794046,1,6.103515625e-05,16384
4401,10.592545708175749,20064117379,7.615054469062078,984803,7.513450622558594,0.10160384650348409,1,6.103515625e-05,16384
4501,10.80738424998708,20578372949,7.603234947524928,984077,7.507911682128906,0.0953232653960221,1,6.103515625e-05,16384
4601,11.027187625179067,21102318037,7.596971047059075,983441,7.503059387207031,0.09391165985204353,1,6.103515625e-05,16384
4701,11.244295665994287,21624960022,7.588636290636773,981498,7.4882354736328125,0.10040081700396009,2,0.0001220703125,16383
4801,11.463309333194047,22159474749,7.591627515093978,980720,7.4822998046875,0.10932771040647804,2,0.0001220703125,16383
4901,11.680739541072398,22696867458,7.587102767458263,980185,7.478218078613281,0.1088846888449817,1,6.103515625e-05,16384
5001,11.902552208164707,23236673219,7.587425976299025,981158,7.4856414794921875,0.10178449680683777,1,6.103515625e-05,16384
5101,12.12269291607663,23770544549,7.585581188566836,981106,7.4852447509765625,0.10033643759027377,1,6.103515625e-05,16384
5201,12.344006375176832,24315842483,7.579832354943407,980648,7.48175048828125,0.09808186666215679,1,6.103515625e-05,16384
5301,12.569123958004639,24871845929,7.57912480410701,980786,7.4828033447265625,0.09632145938044712,1,6.103515625e-05,16384
5401,12.79729445814155,25440963655,7.575843143985225,980178,7.4781646728515625,0.0976784711336629,1,6.103515625e-05,16384
5501,13.025129416026175,26015218708,7.573905766796971,979517,7.473121643066406,0.10078412373056445,1,6.103515625e-05,16384
5601,13.253259458113462,26585782752,7.56511710903108,979134,7.4701995849609375,0.09491752407014253,1,6.103515625e-05,16384
