epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy,dominant_tape_count,dominant_tape_fraction,distinct_tapes
1,2.775231583043933,1339619,7.999367333533243,262154,8.00030517578125,-0.0009378422480068593,1,0.000244140625,4096
101,2.871153667103499,124658617,7.996615227787482,257292,7.8519287109375,0.14468651684998157,1,0.000244140625,4096
201,2.968643708154559,245054846,7.993499382311809,253874,7.74761962890625,0.2458797534055588,1,0.000244140625,4096
301,3.065469125052914,360004917,7.990003359468458,251811,7.684661865234375,0.3053414942340833,1,0.000244140625,4096
401,3.15926400013268,473141099,7.986469460752625,250845,7.655181884765625,0.331287575987,1,0.000244140625,4096
501,3.2513132919557393,584730402,7.9807073086463305,251156,7.6646728515625,0.3160344570838305,1,0.000244140625,4096
601,3.345384208019823,696755075,7.977571270570128,250947,7.658294677734375,0.31927659283575327,1,0.000244140625,4096
701,3.4395346250385046,809487169,7.973706993274959,251616,7.6787109375,0.29499605577495913,1,0.000244140625,4096
801,3.53615091717802,923356139,7.969469029044795,252104,7.693603515625,0.27586551341979515,1,0.000244140625,4096
901,3.6311027500778437,1035214978,7.9650240617391335,252197,7.696441650390625,0.26858241134850847,1,0.000244140625,4096
1001,3.7238442921079695,1145342581,7.960689124170059,252550,7.70721435546875,0.2534747687013086,1,0.000244140625,4096
1101,3.8171207080595195,1257193993,7.956131336349575,252740,7.7130126953125,0.24311864103707492,1,0.000244140625,4096
1201,3.9098537501413375,1370997156,7.947056479601386,251186,7.66558837890625,0.28146810069513606,1,0.000244140625,4096
1301,4.004062708001584,1484884802,7.935282967615166,249004,7.5989990234375,0.3362839441776657,1,0.000244140625,4096
1401,4.096220250008628,1595071423,7.922663611830682,248802,7.59283447265625,0.32982913917443213,1,0.000244140625,4096
1501,4.188634332967922,1701708887,7.905662440950762,248877,7.595123291015625,0.31053914993513665,1,0.000244140625,4096
1601,4.279298417037353,1809110934,7.88714814374498,247949,7.566802978515625,0.3203451652293552,1,0.000244140625,4096
1701,4.373257958097383,1918472573,7.8586161556436815,247090,7.54058837890625,0.31802777673743154,2,0.00048828125,4095
1801,4.4709898750297725,2036423063,7.827514238217267,245809,7.501495361328125,0.3260188768891421,1,0.000244140625,4096
1901,4.569472167175263,2159962206,7.809397125013126,246473,7.521759033203125,0.2876380918100008,1,0.000244140625,4096
2001,4.666343166958541,2284118220,7.784456808428988,245656,7.496826171875,0.28763063655398824,2,0.00048828125,4094
2101,4.767302292166278,2412909233,7.7618468389859165,243604,7.4342041015625,0.32764273742341654,1,0.000244140625,4096
2201,4.867416874971241,2547865489,7.748569368294413,244237,7.453521728515625,0.29504763977878756,1,0.000244140625,4096
2301,4.970117917051539,2683351497,7.723816712656735,244485,7.461090087890625,0.26272662476610975,1,0.000244140625,4096
2401,5.075546583160758,2822681353,7.703594970649444,244363,7.457366943359375,0.2462280272900692,1,0.000244140625,4096
2501,5.180002917069942,2962540814,7.690212312207078,244567,7.463592529296875,0.2266197829102028,1,0.000244140625,4096
2601,5.285565749974921,3102306720,7.691163540153872,245055,7.478485107421875,0.21267843273199727,1,0.000244140625,4096
2701,5.390947708161548,3240213284,7.694528209639936,245331,7.486907958984375,0.20762025065556067,1,0.000244140625,4096
2801,5.497225083177909,3382128117,7.707198228351039,246232,7.514404296875,0.1927939314760394,1,0.000244140625,4096
2901,5.6037688329815865,3529670679,7.707233763267573,246408,7.519775390625,0.18745837264257315,1,0.000244140625,4096
3001,5.710027958033606,3681756818,7.697126574790666,245452,7.4906005859375,0.20652598885316564,1,0.000244140625,4096
3101,5.818335792049766,3833829468,7.695656848301972,246277,7.515777587890625,0.17987926041134727,1,0.000244140625,4096
3201,5.926423833006993,3987395353,7.67353857725677,245630,7.49603271484375,0.17750586241302013,1,0.000244140625,4096
3301,6.0358052919618785,4138967691,7.6638846624966135,245512,7.492431640625,0.1714530218716135,1,0.000244140625,4096
3401,6.145391250029206,4291351452,7.656166569586074,245752,7.499755859375,0.1564107102110741,1,0.000244140625,4096
3501,6.256745542166755,4448004104,7.652281717406483,246053,7.508941650390625,0.143340067015858,1,0.000244140625,4096
3601,6.368605250027031,4603029469,7.652747193309816,246581,7.525054931640625,0.1276922616691909,1,0.000244140625,4096
