epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy,dominant_tape_count,dominant_tape_fraction,distinct_tapes
1,2.0094048329629004,5107389,7.999811870803418,1048603,8.000205993652344,-0.00039412284892570426,1,6.103515625e-05,16384
101,2.18989291600883,469481325,7.998590822055123,1029621,7.855384826660156,0.14320599539496648,1,6.103515625e-05,16384
201,2.373030166141689,917331079,7.996020304373422,1017302,7.7613983154296875,0.23462198894373465,2,0.0001220703125,16383
301,2.559637875063345,1363972817,7.992268824837418,1006738,7.6808013916015625,0.3114674332358556,2,0.0001220703125,16382
401,2.7481323750689626,1807804399,7.987538004966197,1002503,7.648490905761719,0.3390470992044783,1,6.103515625e-05,16384
501,2.9321422909852117,2243275126,7.983219819328504,1000563,7.633689880371094,0.34952993895741,1,6.103515625e-05,16384
601,3.1093743331730366,2675092178,7.976430617509451,997551,7.610710144042969,0.3657204734664825,1,6.103515625e-05,16384
701,3.2891472501214594,3110530312,7.969497070635136,996410,7.6020050048828125,0.36749206575232307,3,0.00018310546875,16381
801,3.471859750105068,3544117982,7.959896754879797,994069,7.584144592285156,0.37575216259464117,1,6.103515625e-05,16384
901,3.6562966250348836,3978281326,7.951372234194044,992912,7.5753173828125,0.3760548513815438,3,0.00018310546875,16379
1001,3.8390410831198096,4412679617,7.9417388705064935,993252,7.577911376953125,0.3638274935533685,2,0.0001220703125,16382
1101,4.019128957996145,4847682583,7.930563254093714,993444,7.579376220703125,0.3511870333905893,2,0.0001220703125,16383
1201,4.204455666011199,5280543103,7.9164882228723155,991524,7.564727783203125,0.35176043966919046,2,0.0001220703125,16380
1301,4.390716250054538,5711087690,7.904128550268708,991177,7.562080383300781,0.3420481669679267,2,0.0001220703125,16383
1401,4.571767915971577,6139706543,7.892976416601703,990989,7.560646057128906,0.3323303594727971,1,6.103515625e-05,16384
1501,4.754919541068375,6574830006,7.880523014482866,991687,7.565971374511719,0.314551639971147,2,0.0001220703125,16383
1601,4.944285958074033,7020457347,7.867633906548385,990760,7.55889892578125,0.30873498076713535,2,0.0001220703125,16383
1701,5.138000291073695,7472270874,7.852941620364005,989856,7.552001953125,0.300939667239005,1,6.103515625e-05,16384
1801,5.3267331251408905,7930584559,7.839690107736565,987612,7.534881591796875,0.3048085159396896,1,6.103515625e-05,16384
1901,5.519415582995862,8395625255,7.82503613621728,988707,7.543235778808594,0.28180035740868625,1,6.103515625e-05,16384
2001,5.714065124979243,8871069302,7.809268502890963,987067,7.530723571777344,0.2785449311136192,1,6.103515625e-05,16384
2101,5.9092219159938395,9350493038,7.793062747695524,983988,7.507232666015625,0.2858300816798991,2,0.0001220703125,16383
2201,6.108729083091021,9850972533,7.778959350901228,981607,7.489067077636719,0.28989227326450884,1,6.103515625e-05,16384
2301,6.312769875163212,10359959409,7.772482621799806,982844,7.498504638671875,0.2739779831279314,2,0.0001220703125,16381
2401,6.518411625176668,10871154486,7.759340815575868,981567,7.488761901855469,0.27057891372039933,2,0.0001220703125,16383
2501,6.720977041171864,11388320637,7.748337917384296,982368,7.494873046875,0.2534648705092959,2,0.0001220703125,16382
2601,6.932929041096941,11915509125,7.735678734673833,981542,7.4885711669921875,0.24710756768164543,1,6.103515625e-05,16384
2701,7.142804750008509,12443168067,7.729142420803248,981148,7.485565185546875,0.24357723525637276,1,6.103515625e-05,16384
2801,7.35357629111968,12966340305,7.718721527821659,981591,7.488945007324219,0.22977652049744002,2,0.0001220703125,16383
2901,7.563014875166118,13487972770,7.71367436366132,981801,7.490547180175781,0.22312718348553862,1,6.103515625e-05,16384
3001,7.776836625067517,14018914658,7.700002171723057,982643,7.496971130371094,0.20303104135196293,1,6.103515625e-05,16384
3101,7.991326333023608,14554474699,7.690342268795093,982259,7.494041442871094,0.19630082592399933,2,0.0001220703125,16383
3201,8.208677957998589,15094028344,7.672527195264221,980751,7.482536315917969,0.18999087934625258,2,0.0001220703125,16383
3301,8.427897416055202,15642608489,7.667096550077486,982179,7.493431091308594,0.17366545876889194,1,6.103515625e-05,16384
3401,8.646036874968559,16192753229,7.65794747936329,982158,7.4932708740234375,0.16467660533985207,1,6.103515625e-05,16384
3501,8.86553275003098,16746696878,7.6469613294079295,983816,7.50592041015625,0.1410409192516795,1,6.103515625e-05,16384
3601,9.0881501249969,17295624807,7.6467296233888415,985058,7.5153961181640625,0.13133350522477905,1,6.103515625e-05,16384
3701,9.313178915996104,17860180596,7.64721492864857,985583,7.519401550292969,0.1278133783556017,1,6.103515625e-05,16384
3801,9.541759125189856,18449788321,7.644477024074753,986674,7.5277252197265625,0.11675180434819055,1,6.103515625e-05,16384
3901,9.77514191600494,19046945729,7.633173471283718,985176,7.51629638671875,0.11687708456496804,1,6.103515625e-05,16384
4001,10.00467254105024,19645773065,7.62930731895053,985267,7.516990661621094,0.11231665732943608,1,6.103515625e-05,16384
4101,10.23734716605395,20253571654,7.617719428465193,983939,7.506858825683594,0.11086060278159948,2,0.0001220703125,16383
4201,10.464785291114822,20860499811,7.6123674842481,982711,7.497489929199219,0.11487755504888142,1,6.103515625e-05,16384
4301,10.69501316617243,21455712397,7.6082358763532465,983514,7.5036163330078125,0.104619543345434,1,6.103515625e-05,16384
4401,10.926243625115603,22054979678,7.606402964748735,983571,7.504051208496094,0.10235175625264148,1,6.103515625e-05,16384
4501,11.154086790978909,22645554702,7.596113991995233,982157,7.493263244628906,0.10285074736632716,1,6.103515625e-05,16384
4601,11.382903499994427,23234611324,7.591209340541786,980818,7.4830474853515625,0.10816185519022348,1,6.103515625e-05,16384
4701,11.610238708090037,23819058799,7.5826084665145626,978721,7.467048645019531,0.1155598214950313,1,6.103515625e-05,16384
4801,11.840684249997139,24411028529,7.577317751475787,979072,7.4697265625,0.10759118897578723,1,6.103515625e-05,16384
4901,12.061832416104153,24998234635,7.575693185215242,978361,7.464302062988281,0.11139112222696035,1,6.103515625e-05,16384
5001,12.29114537499845,25585406946,7.578108254511286,978877,7.468238830566406,0.10986942394487986,1,6.103515625e-05,16384
5101,12.519150416133925,26163838028,7.568939492907088,978351,7.464225769042969,0.10471372386411915,1,6.103515625e-05,16384
5201,12.754004416055977,26734450863,7.564500278342162,978673,7.466682434082031,0.09781784426013118,1,6.103515625e-05,16384
5301,12.983029791153967,27307964371,7.5606248763020245,978482,7.4652252197265625,0.09539965657546201,1,6.103515625e-05,16384
5401,13.209606416057795,27881089430,7.55318117780514,977624,7.45867919921875,0.09450197858638987,2,0.0001220703125,16383
5501,13.435549666173756,28449981917,7.543352941543192,976509,7.450172424316406,0.09318051722678611,1,6.103515625e-05,16384
5601,13.661274125101045,29008633579,7.543781343450661,976881,7.453010559082031,0.09077078436862962,1,6.103515625e-05,16384
5701,13.892390041146427,29564223446,7.5555871170831725,978683,7.466758728027344,0.0888283890558288,1,6.103515625e-05,16384
5801,14.114873541053385,30121770316,7.55466600791643,978036,7.461822509765625,0.09284349815080528,1,6.103515625e-05,16384
5901,14.337732500163838,30681547135,7.561527519260424,978934,7.4686737060546875,0.09285381320573638,1,6.103515625e-05,16384
6001,14.56245437497273,31238491538,7.562945572116941,979839,7.475578308105469,0.08736726401147266,1,6.103515625e-05,16384
6101,14.789666750002652,31783135320,7.556200988521233,979688,7.47442626953125,0.08177471898998334,1,6.103515625e-05,16384
6201,15.012764250161126,32326290248,7.553766557323511,978651,7.466514587402344,0.08725196992116757,1,6.103515625e-05,16384
6301,15.237076833145693,32874242580,7.5504365608502475,978790,7.4675750732421875,0.08286148760806,1,6.103515625e-05,16384
6401,15.46181737515144,33438595908,7.557443360894315,978460,7.465057373046875,0.09238598784743957,1,6.103515625e-05,16384
6501,15.687579041114077,34003873807,7.555414229797243,977946,7.4611358642578125,0.09427836553943081,1,6.103515625e-05,16384
6601,15.909081583144143,34577794768,7.553771640323688,977891,7.460716247558594,0.09305539276509389,1,6.103515625e-05,16384
6701,16.138162416173145,35150224950,7.552245916749461,978342,7.4641571044921875,0.08808881225727383,1,6.103515625e-05,16384
