epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy,dominant_tape_count,dominant_tape_fraction,distinct_tapes
1,2.0707397079095244,4971612,7.999824965717748,1048623,8.000358581542969,-0.0005336158252209344,1,6.103515625e-05,16384
101,2.2511887499131262,474889216,7.998968097192431,1031627,7.870689392089844,0.12827870510258688,2,0.0001220703125,16382
201,2.4334195419214666,925815147,7.99677301993366,1020709,7.787391662597656,0.20938135733600394,1,6.103515625e-05,16384
301,2.610652457922697,1368376843,7.994095561259893,1016043,7.751792907714844,0.24230265354504965,1,6.103515625e-05,16384
401,2.795766874914989,1816477117,7.989761358204501,1011793,7.719367980957031,0.27039337724747003,1,6.103515625e-05,16384
501,2.9740697499364614,2263566886,7.985083037810083,1008771,7.696311950683594,0.2887710871264897,2,0.0001220703125,16382
601,3.155926625011489,2707364251,7.978649038184004,1004521,7.663887023925781,0.31476201425822303,1,6.103515625e-05,16384
701,3.3398314169608057,3152081839,7.9712593283596345,1001363,7.639793395996094,0.3314659323635407,2,0.0001220703125,16383
801,3.5191716249100864,3591281688,7.960397336165915,997835,7.612876892089844,0.3475204440760713,2,0.0001220703125,16380
901,3.696601416915655,4023498262,7.949185321165838,996451,7.602317810058594,0.3468675111072441,2,0.0001220703125,16383
1001,3.8692343330476433,4452908054,7.939525702534845,995231,7.593009948730469,0.3465157538043764,2,0.0001220703125,16379
1101,4.045358458068222,4873742380,7.932302513442302,994346,7.5862579345703125,0.34604457887198947,1,6.103515625e-05,16384
1201,4.226223875069991,5297735807,7.925010220373169,992828,7.574676513671875,0.35033370670129393,2,0.0001220703125,16381
1301,4.411156499991193,5717864149,7.917794794103537,993473,7.579597473144531,0.3381973209590061,3,0.00018310546875,16381
1401,4.591773125110194,6136893008,7.904298161539135,993373,7.578834533691406,0.32546362784772853,2,0.0001220703125,16382
1501,4.7739907500799745,6558184716,7.88617351600739,992494,7.5721282958984375,0.3140452201089525,2,0.0001220703125,16380
1601,4.956251333002001,6979098100,7.872345320299495,990422,7.5563201904296875,0.31602512986980713,4,0.000244140625,16381
1701,5.145869167055935,7414725816,7.8578757908178325,990702,7.5584564208984375,0.299419369919395,2,0.0001220703125,16383
1801,5.333966082893312,7851995854,7.839226517657094,988075,7.538414001464844,0.30081251619225036,1,6.103515625e-05,16384
1901,5.525817082962021,8284539569,7.819886934151973,986111,7.523429870605469,0.29645706354650425,4,0.000244140625,16380
2001,5.718048332957551,8712513106,7.809738532722088,984785,7.513313293457031,0.2964252392650568,1,6.103515625e-05,16384
2101,5.910928667057306,9142639896,7.798060002474905,984996,7.514923095703125,0.28313690677178016,2,0.0001220703125,16383
2201,6.109170167008415,9577350672,7.783368174642024,984814,7.5135345458984375,0.2698336287435863,1,6.103515625e-05,16384
2301,6.301662957994267,10013406265,7.768363695210932,983616,7.50439453125,0.2639691639609323,1,6.103515625e-05,16384
2401,6.492639000061899,10447196597,7.754870363031407,984926,7.5143890380859375,0.2404813249454696,1,6.103515625e-05,16384
2501,6.68543287506327,10882361441,7.7421035526072775,982774,7.4979705810546875,0.24413297155258995,1,6.103515625e-05,16384
2601,6.88123825006187,11330280945,7.729693125037429,981983,7.491935729980469,0.2377573950569598,2,0.0001220703125,16383
2701,7.06983054196462,11769909896,7.71409100539485,982928,7.4991455078125,0.2149454975823497,1,6.103515625e-05,16384
2801,7.2707896248903126,12217278388,7.708401584250224,982936,7.49920654296875,0.2091950412814736,1,6.103515625e-05,16384
2901,7.463922041933984,12665045375,7.697051424348036,982296,7.49432373046875,0.2027276938792859,1,6.103515625e-05,16384
3001,7.672248458024114,13126407831,7.69325798240671,983163,7.500938415527344,0.19231956687936602,1,6.103515625e-05,16384
3101,7.880522582912818,13606800465,7.6851028089349604,982647,7.497001647949219,0.1881011609857417,1,6.103515625e-05,16384
3201,8.08796212496236,14096453914,7.673927222087275,982642,7.4969635009765625,0.17696372111071224,1,6.103515625e-05,16384
3301,8.302160124992952,14592094438,7.666381508904129,983564,7.503997802734375,0.16238370616975395,1,6.103515625e-05,16384
3401,8.513201666995883,15093250843,7.666247149840533,985214,7.5165863037109375,0.14966084612959563,1,6.103515625e-05,16384
3501,8.723246874986216,15603913755,7.655193837646917,982595,7.496604919433594,0.1585889182133231,2,0.0001220703125,16383
3601,8.936385666951537,16107199005,7.64500035861831,982809,7.498237609863281,0.14676274875502848,1,6.103515625e-05,16384
3701,9.150378708029166,16612665275,7.639564244772411,983132,7.500701904296875,0.13886234047553625,1,6.103515625e-05,16384
3801,9.367266250075772,17130096870,7.6282127507336535,983408,7.5028076171875,0.12540513354615346,1,6.103515625e-05,16384
3901,9.582078916952014,17650011234,7.62305924586299,982731,7.497642517089844,0.12541672877314625,1,6.103515625e-05,16384
4001,9.803386708023027,18187440700,7.620118150894797,982671,7.497184753417969,0.12293339747682808,1,6.103515625e-05,16384
4101,10.025052125100046,18724010677,7.61534734710864,983436,7.503021240234375,0.11232610687426536,1,6.103515625e-05,16384
4201,10.241348166950047,19259555700,7.614684760719413,983086,7.5003509521484375,0.11433380857097575,1,6.103515625e-05,16384
4301,10.461752542061731,19800592038,7.611631518022785,983183,7.501091003417969,0.11054051460481595,1,6.103515625e-05,16384
4401,10.68354899995029,20351721412,7.609191649134139,983204,7.501251220703125,0.10794042843101437,1,6.103515625e-05,16384
4501,10.911178292008117,20910857090,7.607276091399334,983568,7.5040283203125,0.10324777108683403,1,6.103515625e-05,16384
4601,11.137122000101954,21474446200,7.603900783195424,982834,7.4984283447265625,0.1054724384688619,1,6.103515625e-05,16384
4701,11.361744249938056,22037659027,7.594132138008087,981835,7.490806579589844,0.10332555841824309,1,6.103515625e-05,16384
