epoch,elapsed_seconds,character_reads,byte_entropy,brotli_size,compressed_bpb,high_order_entropy,dominant_tape_count,dominant_tape_fraction,distinct_tapes
1,2.7884545419365168,1373332,7.999235809534189,262160,8.00048828125,-0.0012524717158113319,1,0.000244140625,4096
101,2.886763208080083,121691958,7.997430401155703,258947,7.902435302734375,0.09499509842132792,1,0.000244140625,4096
201,2.9833443330135196,238004306,7.995597398285293,257135,7.847137451171875,0.1484599471134178,1,0.000244140625,4096
301,3.0801080828532577,350415056,7.9920796099379725,255547,7.798675537109375,0.1934040728285975,1,0.000244140625,4096
401,3.175920458044857,463302957,7.989441705616811,255107,7.785247802734375,0.20419390288243644,1,0.000244140625,4096
501,3.269689125008881,575747931,7.982777961627172,252379,7.701995849609375,0.2807821120177971,1,0.000244140625,4096
601,3.3614877918735147,686037970,7.97421735740247,250188,7.6351318359375,0.33908552146496973,1,0.000244140625,4096
701,3.456920666852966,800608298,7.9627005281515855,248922,7.59649658203125,0.36620394612033547,1,0.000244140625,4096
801,3.5534691668581218,913361840,7.954479658611526,249225,7.605743408203125,0.3487362504084013,1,0.000244140625,4096
901,3.647213292075321,1023964555,7.945662497645253,249752,7.621826171875,0.32383632577025256,1,0.000244140625,4096
1001,3.7383122919127345,1134198887,7.932058257548887,249339,7.609222412109375,0.3228358454395117,1,0.000244140625,4096
1101,3.8324754170607775,1245693689,7.918060439525348,249085,7.601470947265625,0.3165894922597232,1,0.000244140625,4096
1201,3.9255157080478966,1355815516,7.90733771864379,249045,7.600250244140625,0.30708747450316487,1,0.000244140625,4096
1301,4.019901874940842,1463893271,7.884565757794021,247865,7.564239501953125,0.3203262558408957,1,0.000244140625,4096
1401,4.1157031250186265,1576081591,7.869798898111812,247301,7.547027587890625,0.3227713102211869,1,0.000244140625,4096
1501,4.209545082878321,1693158620,7.849219315146268,245450,7.49053955078125,0.3586797643650179,1,0.000244140625,4096
1601,4.3035650830715895,1808802624,7.828607709331802,244954,7.47540283203125,0.35320487730055206,2,0.00048828125,4095
1701,4.400389417074621,1926118933,7.810555940236726,245672,7.497314453125,0.3132414871117257,1,0.000244140625,4096
1801,4.500359416939318,2044672149,7.791397745482758,245349,7.487457275390625,0.3039404700921331,1,0.000244140625,4096
1901,4.598033041926101,2167745301,7.769762788441867,244978,7.47613525390625,0.2936275345356174,1,0.000244140625,4096
2001,4.697958417003974,2296934119,7.747425816389168,245058,7.47857666015625,0.2688491562329176,1,0.000244140625,4096
2101,4.800357667030767,2435469624,7.730878777029684,244567,7.463592529296875,0.26728624773280885,2,0.00048828125,4095
